filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
1260ba896d448bad0eebdf26b80c00cc.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,20,"[20, 21]",https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
1260ba896d448bad0eebdf26b80c00cc.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,[24],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1260ba896d448bad0eebdf26b80c00cc.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,89,[89],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
1260ba896d448bad0eebdf26b80c00cc.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,163,[163],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
1265409.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,20,[20],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1265409.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,34,[34],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1272551.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,[47],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1272551.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,[93],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1274038.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,22,[22],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1274038.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,41,[41],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1283442.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,3,[3],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1283442.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",10,"[9, 10, 11, 12]",https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
1283442.py,subprocess_popen_with_shell_equals_true,B602,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",22,"[21, 22, 23, 24]",https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
1285742.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",21,[21],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
1288160dad16cc473a53.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,3,[3],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1291836.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,116,[116],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1291836.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,361,[361],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1291836.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,362,[362],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1299670.py,flask_debug_true,B201,HIGH,MEDIUM,"A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",35,[35],https://bandit.readthedocs.io/en/latest/plugins/b201_flask_debug_true.html
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,12,[12],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,23,[23],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,31,[31],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,254,[254],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,255,[255],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,258,[258],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,260,[260],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,263,[263],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,266,[266],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,269,[269],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,272,[272],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,275,[275],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,278,[278],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,281,[281],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,287,[287],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12d06d39571c3e19fb7457dc17c4915c.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,288,[288],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
12da69b95d010c8a810fd384cca8d02a.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: '',37,"[37, 38]",https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
12da69b95d010c8a810fd384cca8d02a.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",70,[70],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
12da69b95d010c8a810fd384cca8d02a.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,85,[85],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
12da69b95d010c8a810fd384cca8d02a.py,start_process_with_a_shell,B605,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",138,[138],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
130583.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,20,"[20, 21, 22, 23, 24, 25]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1306188.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,3,[3],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1306188.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,29,[29],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
1306719.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,51,[51],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1306719.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,62,[62],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1308133.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,70,[70],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
1324501.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",232,[232],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
1324501.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",250,[250],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
1331360.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,13,[13],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
1331360.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,19,[19],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
1335246.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,[53],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1335246.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,"[54, 55, 56, 57]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
1336648.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,2,"[2, 3]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1336648.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,5,[5],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
1336648.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,5,[5],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
1336648.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,11,[11],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
1336648.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,11,[11],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
1336648.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,13,[13],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
1336648.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,13,[13],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
1340255.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,5,"[5, 6]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1340255.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,26,[26],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
